task_id,lane,source_model_path,output_model_path,source_estimated_cost,output_estimated_cost,estimated_cost_delta,source_file_size_bytes,output_file_size_bytes,file_size_delta,source_initializer_bytes,output_initializer_bytes,initializer_bytes_delta,source_initializer_count,output_initializer_count,changed,removed_dead_nodes,removed_unused_initializers,removed_unused_value_info,deduplicated_initializers,constant_gather_tables_pruned,constant_gather_rows_removed,constant_gather_bytes_removed,checker_passed,forbidden_ops_passed,static_shapes_passed,equivalence_passed,equivalence_inputs_checked,equivalence_max_abs_diff,candidate_valid,failure_reason
task037,overrides,outputs\current_6352_53_stack\overrides\task037.onnx,outputs\candidates\current_6352_53_noop_node_prune\task037_overrides_NoopNodePruned.onnx,53326,53326,0,19527,19527,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task038,overrides,outputs\current_6352_53_stack\overrides\task038.onnx,outputs\candidates\current_6352_53_noop_node_prune\task038_overrides_NoopNodePruned.onnx,2174,2174,0,2559,2559,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task039,overrides,outputs\current_6352_53_stack\overrides\task039.onnx,outputs\candidates\current_6352_53_noop_node_prune\task039_overrides_NoopNodePruned.onnx,7772,7772,0,1913,1913,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task040,overrides,outputs\current_6352_53_stack\overrides\task040.onnx,outputs\candidates\current_6352_53_noop_node_prune\task040_overrides_NoopNodePruned.onnx,7868,7868,0,4167,4167,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task041,overrides,outputs\current_6352_53_stack\overrides\task041.onnx,outputs\candidates\current_6352_53_noop_node_prune\task041_overrides_NoopNodePruned.onnx,11769,11769,0,2110,2110,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task042,overrides,outputs\current_6352_53_stack\overrides\task042.onnx,outputs\candidates\current_6352_53_noop_node_prune\task042_overrides_NoopNodePruned.onnx,8230,8230,0,6490,6490,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task043,overrides,outputs\current_6352_53_stack\overrides\task043.onnx,outputs\candidates\current_6352_53_noop_node_prune\task043_overrides_NoopNodePruned.onnx,6918,6918,0,2224,2224,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task044,overrides,outputs\current_6352_53_stack\overrides\task044.onnx,outputs\candidates\current_6352_53_noop_node_prune\task044_overrides_NoopNodePruned.onnx,38611,38611,0,22235,22235,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task045,overrides,outputs\current_6352_53_stack\overrides\task045.onnx,outputs\candidates\current_6352_53_noop_node_prune\task045_overrides_NoopNodePruned.onnx,7425,7425,0,1425,1425,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task046,overrides,outputs\current_6352_53_stack\overrides\task046.onnx,outputs\candidates\current_6352_53_noop_node_prune\task046_overrides_NoopNodePruned.onnx,31506,31506,0,7494,7494,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task047,overrides,outputs\current_6352_53_stack\overrides\task047.onnx,outputs\candidates\current_6352_53_noop_node_prune\task047_overrides_NoopNodePruned.onnx,3024,3024,0,3091,3091,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task048,overrides,outputs\current_6352_53_stack\overrides\task048.onnx,outputs\candidates\current_6352_53_noop_node_prune\task048_overrides_NoopNodePruned.onnx,5349,5349,0,4064,4064,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task049,overrides,outputs\current_6352_53_stack\overrides\task049.onnx,outputs\candidates\current_6352_53_noop_node_prune\task049_overrides_NoopNodePruned.onnx,8704,8704,0,3265,3265,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task050,overrides,outputs\current_6352_53_stack\overrides\task050.onnx,outputs\candidates\current_6352_53_noop_node_prune\task050_overrides_NoopNodePruned.onnx,9025,9025,0,1939,1939,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task051,overrides,outputs\current_6352_53_stack\overrides\task051.onnx,outputs\candidates\current_6352_53_noop_node_prune\task051_overrides_NoopNodePruned.onnx,22055,22055,0,3039,3039,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task052,overrides,outputs\current_6352_53_stack\overrides\task052.onnx,outputs\candidates\current_6352_53_noop_node_prune\task052_overrides_NoopNodePruned.onnx,1228,1228,0,986,986,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task053,overrides,outputs\current_6352_53_stack\overrides\task053.onnx,outputs\candidates\current_6352_53_noop_node_prune\task053_overrides_NoopNodePruned.onnx,30,30,0,175,175,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task054,overrides,outputs\current_6352_53_stack\overrides\task054.onnx,outputs\candidates\current_6352_53_noop_node_prune\task054_overrides_NoopNodePruned.onnx,90105,90064,-41,48606,48339,-267,,,,,,True,,,,,,,,True,True,True,not_run,,,True,"{""removed_arithmetic"": 4, ""removed_cast"": 0, ""removed_identity"": 0, ""removed_nodes"": 7, ""removed_reshape"": 3, ""removed_transpose"": 0, ""terminal_rewrites"": 0}"
task055,overrides,outputs\current_6352_53_stack\overrides\task055.onnx,outputs\candidates\current_6352_53_noop_node_prune\task055_overrides_NoopNodePruned.onnx,26225,26225,0,3952,3952,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task056,overrides,outputs\current_6352_53_stack\overrides\task056.onnx,outputs\candidates\current_6352_53_noop_node_prune\task056_overrides_NoopNodePruned.onnx,213,213,0,815,815,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task057,overrides,outputs\current_6352_53_stack\overrides\task057.onnx,outputs\candidates\current_6352_53_noop_node_prune\task057_overrides_NoopNodePruned.onnx,29304,29304,0,1616,1616,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task058,overrides,outputs\current_6352_53_stack\overrides\task058.onnx,outputs\candidates\current_6352_53_noop_node_prune\task058_overrides_NoopNodePruned.onnx,16078,16078,0,14194,14194,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task059,overrides,outputs\current_6352_53_stack\overrides\task059.onnx,outputs\candidates\current_6352_53_noop_node_prune\task059_overrides_NoopNodePruned.onnx,20387,20387,0,6897,6897,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task060,overrides,outputs\current_6352_53_stack\overrides\task060.onnx,outputs\candidates\current_6352_53_noop_node_prune\task060_overrides_NoopNodePruned.onnx,5581,5581,0,2458,2458,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task061,overrides,outputs\current_6352_53_stack\overrides\task061.onnx,outputs\candidates\current_6352_53_noop_node_prune\task061_overrides_NoopNodePruned.onnx,18914,18914,0,17030,17030,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task062,overrides,outputs\current_6352_53_stack\overrides\task062.onnx,outputs\candidates\current_6352_53_noop_node_prune\task062_overrides_NoopNodePruned.onnx,26096,26096,0,4028,4028,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task063,overrides,outputs\current_6352_53_stack\overrides\task063.onnx,outputs\candidates\current_6352_53_noop_node_prune\task063_overrides_NoopNodePruned.onnx,30732,30732,0,3709,3709,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task064,overrides,outputs\current_6352_53_stack\overrides\task064.onnx,outputs\candidates\current_6352_53_noop_node_prune\task064_overrides_NoopNodePruned.onnx,89763,89763,0,3883,3883,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task065,overrides,outputs\current_6352_53_stack\overrides\task065.onnx,outputs\candidates\current_6352_53_noop_node_prune\task065_overrides_NoopNodePruned.onnx,34763,34763,0,1936,1936,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task066,overrides,outputs\current_6352_53_stack\overrides\task066.onnx,outputs\candidates\current_6352_53_noop_node_prune\task066_overrides_NoopNodePruned.onnx,98102,98102,0,16114,16114,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
