task_id,lane,source_model_path,output_model_path,source_estimated_cost,output_estimated_cost,estimated_cost_delta,source_file_size_bytes,output_file_size_bytes,file_size_delta,source_initializer_bytes,output_initializer_bytes,initializer_bytes_delta,source_initializer_count,output_initializer_count,changed,removed_dead_nodes,removed_unused_initializers,removed_unused_value_info,deduplicated_initializers,constant_gather_tables_pruned,constant_gather_rows_removed,constant_gather_bytes_removed,checker_passed,forbidden_ops_passed,static_shapes_passed,equivalence_passed,equivalence_inputs_checked,equivalence_max_abs_diff,candidate_valid,failure_reason
task144,overrides,outputs\current_6352_53_stack\overrides\task144.onnx,,306,306,0,1321,1321,0,260,260,0,9,9,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task145,overrides,outputs\current_6352_53_stack\overrides\task145.onnx,,2979,2979,0,19428,19428,0,2046,2046,0,34,34,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task146,overrides,outputs\current_6352_53_stack\overrides\task146.onnx,,203,203,0,1894,1894,0,179,179,0,10,10,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task147,overrides,outputs\current_6352_53_stack\overrides\task147.onnx,,4550,4550,0,3825,3825,0,3640,3640,0,2,2,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task148,overrides,outputs\current_6352_53_stack\overrides\task148.onnx,,1221,1221,0,6750,6750,0,868,868,0,16,16,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task149,overrides,outputs\current_6352_53_stack\overrides\task149.onnx,,455,455,0,859,859,0,364,364,0,2,2,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task150,overrides,outputs\current_6352_53_stack\overrides\task150.onnx,,196,196,0,618,618,0,160,160,0,6,6,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task151,overrides,outputs\current_6352_53_stack\overrides\task151.onnx,,4550,4550,0,3880,3880,0,3640,3640,0,2,2,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task152,overrides,outputs\current_6352_53_stack\overrides\task152.onnx,,437,437,0,703,703,0,356,356,0,3,3,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task153,overrides,outputs\current_6352_53_stack\overrides\task153.onnx,,806,806,0,8924,8924,0,714,714,0,30,30,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task154,overrides,outputs\current_6352_53_stack\overrides\task154.onnx,,3182,3182,0,4963,4963,0,2192,2192,0,14,14,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task155,overrides,outputs\current_6352_53_stack\overrides\task155.onnx,,196,196,0,618,618,0,160,160,0,6,6,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task156,overrides,outputs\current_6352_53_stack\overrides\task156.onnx,,5852,5852,0,26646,26646,0,3957,3957,0,72,72,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task157,overrides,outputs\current_6352_53_stack\overrides\task157.onnx,,3197,3197,0,182274,182274,0,2396,2396,0,69,69,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task158,overrides,outputs\current_6352_53_stack\overrides\task158.onnx,,2147,2147,0,21848,21848,0,1781,1781,0,56,56,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task159,overrides,outputs\current_6352_53_stack\overrides\task159.onnx,,12549,12549,0,12822,12822,0,8444,8444,0,16,16,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task160,overrides,outputs\current_6352_53_stack\overrides\task160.onnx,,363,363,0,2171,2171,0,298,298,0,10,10,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task161,overrides,outputs\current_6352_53_stack\overrides\task161.onnx,,197,197,0,2998,2998,0,119,119,0,10,10,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task162,overrides,outputs\current_6352_53_stack\overrides\task162.onnx,,183,183,0,2268,2268,0,140,140,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task163,overrides,outputs\current_6352_53_stack\overrides\task163.onnx,,5643,5643,0,8017,8017,0,3988,3988,0,22,22,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task164,overrides,outputs\current_6352_53_stack\overrides\task164.onnx,,270,270,0,479,479,0,240,240,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task165,overrides,outputs\current_6352_53_stack\overrides\task165.onnx,,3162,3162,0,5614,5614,0,2168,2168,0,15,15,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task166,overrides,outputs\current_6352_53_stack\overrides\task166.onnx,,267,267,0,1337,1337,0,230,230,0,9,9,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task167,overrides,outputs\current_6352_53_stack\overrides\task167.onnx,,492,492,0,1420,1420,0,404,404,0,8,8,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task168,overrides,outputs\current_6352_53_stack\overrides\task168.onnx,,675,675,0,4620,4620,0,490,490,0,10,10,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task169,overrides,outputs\current_6352_53_stack\overrides\task169.onnx,,2436,2436,0,7208,7208,0,1680,1680,0,64,64,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task170,overrides,outputs\current_6352_53_stack\overrides\task170.onnx,,1440,1440,0,50301,50301,0,1188,1188,0,36,36,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task171,overrides,outputs\current_6352_53_stack\overrides\task171.onnx,,4550,4550,0,3825,3825,0,3640,3640,0,2,2,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task172,overrides,outputs\current_6352_53_stack\overrides\task172.onnx,,270,270,0,479,479,0,240,240,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task173,overrides,outputs\current_6352_53_stack\overrides\task173.onnx,,12944,12944,0,27588,27588,0,10744,10744,0,35,35,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task174,overrides,outputs\current_6352_53_stack\overrides\task174.onnx,,547,547,0,4896,4896,0,466,466,0,19,19,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task175,overrides,outputs\current_6352_53_stack\overrides\task175.onnx,,10069,10069,0,8709,8709,0,7320,7320,0,13,13,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task176,overrides,outputs\current_6352_53_stack\overrides\task176.onnx,,504,504,0,1126,1126,0,384,384,0,9,9,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task177,overrides,outputs\current_6352_53_stack\overrides\task177.onnx,,592,592,0,3077,3077,0,490,490,0,16,16,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task178,overrides,outputs\current_6352_53_stack\overrides\task178.onnx,,755,755,0,6317,6317,0,668,668,0,20,20,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task179,overrides,outputs\current_6352_53_stack\overrides\task179.onnx,,0,0,0,170,170,0,0,0,0,0,0,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task180,overrides,outputs\current_6352_53_stack\overrides\task180.onnx,,2838,2838,0,2525,2525,0,1916,1916,0,5,5,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task181,overrides,outputs\current_6352_53_stack\overrides\task181.onnx,,672,672,0,3083,3083,0,586,586,0,21,21,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task182,overrides,outputs\current_6352_53_stack\overrides\task182.onnx,,3574,3574,0,11274,11274,0,2535,2535,0,40,40,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task183,overrides,outputs\current_6352_53_stack\overrides\task183.onnx,,190,190,0,3009,3009,0,152,152,0,9,9,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task184,overrides,outputs\current_6352_53_stack\overrides\task184.onnx,,48350,48350,0,43202,43202,0,38375,38375,0,20,20,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task185,overrides,outputs\current_6352_53_stack\overrides\task185.onnx,,613,613,0,3227,3227,0,544,544,0,13,13,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task186,overrides,outputs\current_6352_53_stack\overrides\task186.onnx,,156,156,0,888,888,0,110,110,0,5,5,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task187,overrides,outputs\current_6352_53_stack\overrides\task187.onnx,,1894,1894,0,9705,9705,0,982,982,0,13,13,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task188,overrides,outputs\current_6352_53_stack\overrides\task188.onnx,,312,312,0,3259,3259,0,264,264,0,15,15,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task189,overrides,outputs\current_6352_53_stack\overrides\task189.onnx,,1449,1449,0,10578,10578,0,1190,1190,0,54,54,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task190,overrides,outputs\current_6352_53_stack\overrides\task190.onnx,,1538,1538,0,8781,8781,0,1360,1360,0,40,40,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task191,overrides,outputs\current_6352_53_stack\overrides\task191.onnx,,1647,1647,0,6249,6249,0,1176,1176,0,29,29,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task192,overrides,outputs\current_6352_53_stack\overrides\task192.onnx,,436,436,0,2013,2013,0,366,366,0,10,10,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task193,overrides,outputs\current_6352_53_stack\overrides\task193.onnx,,327,327,0,1925,1925,0,266,266,0,12,12,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task194,overrides,outputs\current_6352_53_stack\overrides\task194.onnx,,437,437,0,703,703,0,356,356,0,3,3,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task195,overrides,outputs\current_6352_53_stack\overrides\task195.onnx,,4073,4073,0,5381,5381,0,2154,2154,0,10,10,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task196,overrides,outputs\current_6352_53_stack\overrides\task196.onnx,,342,342,0,3491,3491,0,276,276,0,13,13,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task197,overrides,outputs\current_6352_53_stack\overrides\task197.onnx,,66,66,0,1223,1223,0,50,50,0,7,7,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task198,overrides,outputs\current_6352_53_stack\overrides\task198.onnx,,5063,5063,0,7227,7227,0,3754,3754,0,29,29,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task199,overrides,outputs\current_6352_53_stack\overrides\task199.onnx,,378,378,0,2948,2948,0,324,324,0,14,14,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task200,overrides,outputs\current_6352_53_stack\overrides\task200.onnx,,326,326,0,3848,3848,0,272,272,0,17,17,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task201,overrides,outputs\current_6352_53_stack\overrides\task201.onnx,,1374,1374,0,9475,9475,0,1066,1066,0,20,20,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task202,overrides,outputs\current_6352_53_stack\overrides\task202.onnx,,152,152,0,2010,2010,0,130,130,0,8,8,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task203,overrides,outputs\current_6352_53_stack\overrides\task203.onnx,,5632,5632,0,4878,4878,0,3788,3788,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task204,overrides,outputs\current_6352_53_stack\overrides\task204.onnx,,5922,5922,0,6678,6678,0,3881,3881,0,21,21,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task205,overrides,outputs\current_6352_53_stack\overrides\task205.onnx,,3521,3521,0,6928,6928,0,2540,2540,0,35,35,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task206,overrides,outputs\current_6352_53_stack\overrides\task206.onnx,,362,362,0,3944,3944,0,272,272,0,15,15,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task207,overrides,outputs\current_6352_53_stack\overrides\task207.onnx,,303,303,0,1979,1979,0,268,268,0,15,15,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task208,overrides,outputs\current_6352_53_stack\overrides\task208.onnx,,1806,1806,0,16291,16291,0,1284,1284,0,39,39,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task209,overrides,outputs\current_6352_53_stack\overrides\task209.onnx,,873,873,0,12230,12230,0,730,730,0,26,26,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task210,overrides,outputs\current_6352_53_stack\overrides\task210.onnx,,270,270,0,479,479,0,240,240,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task211,overrides,outputs\current_6352_53_stack\overrides\task211.onnx,,437,437,0,703,703,0,356,356,0,3,3,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task212,overrides,outputs\current_6352_53_stack\overrides\task212.onnx,,618,618,0,5951,5951,0,480,480,0,16,16,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task213,overrides,outputs\current_6352_53_stack\overrides\task213.onnx,,489,489,0,2314,2314,0,386,386,0,13,13,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task214,overrides,outputs\current_6352_53_stack\overrides\task214.onnx,,407,407,0,679,679,0,332,332,0,3,3,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task215,overrides,outputs\current_6352_53_stack\overrides\task215.onnx,,356,356,0,1688,1688,0,244,244,0,7,7,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task216,overrides,outputs\current_6352_53_stack\overrides\task216.onnx,,893,893,0,10165,10165,0,792,792,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task217,overrides,outputs\current_6352_53_stack\overrides\task217.onnx,,203,203,0,1350,1350,0,180,180,0,5,5,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task218,overrides,outputs\current_6352_53_stack\overrides\task218.onnx,,330,330,0,5807,5807,0,284,284,0,21,21,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task219,overrides,outputs\current_6352_53_stack\overrides\task219.onnx,,1628,1628,0,16584,16584,0,1431,1431,0,53,53,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task220,overrides,outputs\current_6352_53_stack\overrides\task220.onnx,,4500,4500,0,3798,3798,0,3600,3600,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task221,overrides,outputs\current_6352_53_stack\overrides\task221.onnx,,15226,15226,0,12415,12415,0,10198,10198,0,26,26,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task222,overrides,outputs\current_6352_53_stack\overrides\task222.onnx,,405,405,0,2578,2578,0,318,318,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task223,overrides,outputs\current_6352_53_stack\overrides\task223.onnx,,450,450,0,587,587,0,360,360,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task224,overrides,outputs\current_6352_53_stack\overrides\task224.onnx,,690,690,0,4703,4703,0,508,508,0,17,17,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task225,overrides,outputs\current_6352_53_stack\overrides\task225.onnx,,2387,2387,0,5688,5688,0,1737,1737,0,24,24,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task226,overrides,outputs\current_6352_53_stack\overrides\task226.onnx,,621,621,0,4625,4625,0,470,470,0,15,15,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task227,overrides,outputs\current_6352_53_stack\overrides\task227.onnx,,235,235,0,1175,1175,0,200,200,0,6,6,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task228,overrides,outputs\current_6352_53_stack\overrides\task228.onnx,,492,492,0,2649,2649,0,414,414,0,15,15,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task229,overrides,outputs\current_6352_53_stack\overrides\task229.onnx,,333,333,0,1379,1379,0,288,288,0,12,12,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task230,overrides,outputs\current_6352_53_stack\overrides\task230.onnx,,4500,4500,0,3798,3798,0,3600,3600,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task231,overrides,outputs\current_6352_53_stack\overrides\task231.onnx,,481,481,0,4556,4556,0,380,380,0,12,12,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task232,overrides,outputs\current_6352_53_stack\overrides\task232.onnx,,273,273,0,1616,1616,0,204,204,0,14,14,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task233,overrides,outputs\current_6352_53_stack\overrides\task233.onnx,,6293,6293,0,22915,22915,0,5240,5240,0,53,53,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task234,overrides,outputs\current_6352_53_stack\overrides\task234.onnx,,348,348,0,4106,4106,0,266,266,0,14,14,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task235,overrides,outputs\current_6352_53_stack\overrides\task235.onnx,,592,592,0,3142,3142,0,478,478,0,19,19,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task236,overrides,outputs\current_6352_53_stack\overrides\task236.onnx,,3,3,0,623,623,0,2,2,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task237,overrides,outputs\current_6352_53_stack\overrides\task237.onnx,,291,291,0,1637,1637,0,250,250,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task238,overrides,outputs\current_6352_53_stack\overrides\task238.onnx,,4467,4467,0,12003,12003,0,3020,3020,0,38,38,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task239,overrides,outputs\current_6352_53_stack\overrides\task239.onnx,,1284,1284,0,3315,3315,0,898,898,0,19,19,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task240,overrides,outputs\current_6352_53_stack\overrides\task240.onnx,,60767,60767,0,48169,48169,0,47032,47032,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task241,overrides,outputs\current_6352_53_stack\overrides\task241.onnx,,0,0,0,170,170,0,0,0,0,0,0,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task242,overrides,outputs\current_6352_53_stack\overrides\task242.onnx,,398,398,0,1736,1736,0,353,353,0,7,7,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task243,overrides,outputs\current_6352_53_stack\overrides\task243.onnx,,866,866,0,8229,8229,0,769,769,0,24,24,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task244,overrides,outputs\current_6352_53_stack\overrides\task244.onnx,,425,425,0,4574,4574,0,340,340,0,31,31,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task245,overrides,outputs\current_6352_53_stack\overrides\task245.onnx,,342,342,0,2751,2751,0,246,246,0,15,15,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task246,overrides,outputs\current_6352_53_stack\overrides\task246.onnx,,1079,1079,0,3824,3824,0,648,648,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task247,overrides,outputs\current_6352_53_stack\overrides\task247.onnx,,178,178,0,2060,2060,0,152,152,0,7,7,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task248,overrides,outputs\current_6352_53_stack\overrides\task248.onnx,,9100,9100,0,8306,8306,0,7288,7288,0,6,6,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task249,overrides,outputs\current_6352_53_stack\overrides\task249.onnx,,178,178,0,946,946,0,144,144,0,5,5,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task250,overrides,outputs\current_6352_53_stack\overrides\task250.onnx,,371,371,0,14610,14610,0,303,303,0,18,18,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task251,overrides,outputs\current_6352_53_stack\overrides\task251.onnx,,174,174,0,5106,5106,0,154,154,0,13,13,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task252,overrides,outputs\current_6352_53_stack\overrides\task252.onnx,,996,996,0,3201,3201,0,734,734,0,19,19,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task253,overrides,outputs\current_6352_53_stack\overrides\task253.onnx,,2407,2407,0,3510,3510,0,1968,1968,0,13,13,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task254,overrides,outputs\current_6352_53_stack\overrides\task254.onnx,,918,918,0,4960,4960,0,760,760,0,27,27,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task255,overrides,outputs\current_6352_53_stack\overrides\task255.onnx,,2016,2016,0,10246,10246,0,1490,1490,0,36,36,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task256,overrides,outputs\current_6352_53_stack\overrides\task256.onnx,,339,339,0,4194,4194,0,280,280,0,16,16,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task257,overrides,outputs\current_6352_53_stack\overrides\task257.onnx,,375,375,0,1369,1369,0,322,322,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task258,overrides,outputs\current_6352_53_stack\overrides\task258.onnx,,800,800,0,880,880,0,640,640,0,2,2,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task259,overrides,outputs\current_6352_53_stack\overrides\task259.onnx,,382,382,0,3882,3882,0,332,332,0,15,15,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task260,overrides,outputs\current_6352_53_stack\overrides\task260.onnx,,525,525,0,3816,3816,0,384,384,0,14,14,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task261,overrides,outputs\current_6352_53_stack\overrides\task261.onnx,,1000,1000,0,995,995,0,800,800,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task262,overrides,outputs\current_6352_53_stack\overrides\task262.onnx,,206,206,0,903,903,0,180,180,0,10,10,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task263,overrides,outputs\current_6352_53_stack\overrides\task263.onnx,,369,369,0,6815,6815,0,326,326,0,24,24,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task264,overrides,outputs\current_6352_53_stack\overrides\task264.onnx,,6570,6570,0,9312,9312,0,4398,4398,0,17,17,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task265,overrides,outputs\current_6352_53_stack\overrides\task265.onnx,,507,507,0,2076,2076,0,378,378,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task266,overrides,outputs\current_6352_53_stack\overrides\task266.onnx,,4550,4550,0,3825,3825,0,3640,3640,0,2,2,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task267,overrides,outputs\current_6352_53_stack\overrides\task267.onnx,,315,315,0,1202,1202,0,268,268,0,13,13,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task268,overrides,outputs\current_6352_53_stack\overrides\task268.onnx,,309,309,0,6821,6821,0,252,252,0,14,14,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task269,overrides,outputs\current_6352_53_stack\overrides\task269.onnx,,420,420,0,2336,2336,0,324,324,0,18,18,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task270,overrides,outputs\current_6352_53_stack\overrides\task270.onnx,,4357,4357,0,13846,13846,0,3172,3172,0,23,23,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task271,overrides,outputs\current_6352_53_stack\overrides\task271.onnx,,439,439,0,1993,1993,0,376,376,0,10,10,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task272,overrides,outputs\current_6352_53_stack\overrides\task272.onnx,,2300,2300,0,2039,2039,0,1840,1840,0,2,2,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task273,overrides,outputs\current_6352_53_stack\overrides\task273.onnx,,270,270,0,1670,1670,0,233,233,0,13,13,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task274,overrides,outputs\current_6352_53_stack\overrides\task274.onnx,,645,645,0,2503,2503,0,532,532,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task275,overrides,outputs\current_6352_53_stack\overrides\task275.onnx,,835,835,0,6467,6467,0,738,738,0,36,36,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task276,overrides,outputs\current_6352_53_stack\overrides\task276.onnx,,90,90,0,217,217,0,80,80,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task277,overrides,outputs\current_6352_53_stack\overrides\task277.onnx,,876,876,0,6735,6735,0,630,630,0,16,16,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task278,overrides,outputs\current_6352_53_stack\overrides\task278.onnx,,1248,1248,0,2799,2799,0,886,886,0,12,12,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task279,overrides,outputs\current_6352_53_stack\overrides\task279.onnx,,5271,5271,0,10314,10314,0,4085,4085,0,10,10,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task280,overrides,outputs\current_6352_53_stack\overrides\task280.onnx,,2867,2867,0,15463,15463,0,1986,1986,0,17,17,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task281,overrides,outputs\current_6352_53_stack\overrides\task281.onnx,,2499,2499,0,5824,5824,0,1512,1512,0,15,15,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task282,overrides,outputs\current_6352_53_stack\overrides\task282.onnx,,4500,4500,0,3798,3798,0,3600,3600,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task283,overrides,outputs\current_6352_53_stack\overrides\task283.onnx,,4550,4550,0,3825,3825,0,3640,3640,0,2,2,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task284,overrides,outputs\current_6352_53_stack\overrides\task284.onnx,,1559,1559,0,9092,9092,0,1323,1323,0,19,19,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task285,overrides,outputs\current_6352_53_stack\overrides\task285.onnx,,14882,14882,0,65792,65792,0,12394,12394,0,49,49,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task286,overrides,outputs\current_6352_53_stack\overrides\task286.onnx,,3983,3983,0,11675,11675,0,2699,2699,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task287,overrides,outputs\current_6352_53_stack\overrides\task287.onnx,,247,247,0,1686,1686,0,209,209,0,13,13,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task288,overrides,outputs\current_6352_53_stack\overrides\task288.onnx,,345,345,0,5948,5948,0,304,304,0,15,15,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task289,overrides,outputs\current_6352_53_stack\overrides\task289.onnx,,420,420,0,2021,2021,0,340,340,0,17,17,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task290,overrides,outputs\current_6352_53_stack\overrides\task290.onnx,,391,391,0,3323,3323,0,297,297,0,14,14,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task291,overrides,outputs\current_6352_53_stack\overrides\task291.onnx,,4731,4731,0,6009,6009,0,3800,3800,0,9,9,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task292,overrides,outputs\current_6352_53_stack\overrides\task292.onnx,,339,339,0,1065,1065,0,274,274,0,9,9,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task293,overrides,outputs\current_6352_53_stack\overrides\task293.onnx,,597,597,0,4426,4426,0,521,521,0,20,20,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task294,overrides,outputs\current_6352_53_stack\overrides\task294.onnx,,4550,4550,0,3825,3825,0,3640,3640,0,2,2,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task295,overrides,outputs\current_6352_53_stack\overrides\task295.onnx,,291,291,0,1889,1889,0,226,226,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task296,overrides,outputs\current_6352_53_stack\overrides\task296.onnx,,1837,1837,0,2803,2803,0,1492,1492,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task297,overrides,outputs\current_6352_53_stack\overrides\task297.onnx,,369,369,0,3233,3233,0,274,274,0,17,17,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task298,overrides,outputs\current_6352_53_stack\overrides\task298.onnx,,1756,1756,0,3337,3337,0,1222,1222,0,19,19,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
